Q1,Q2,Q3,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5,Q5_T,Q6,Q6_T,Q7,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_T,Q8_1,Q8_2,Q9,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_T,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_T,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q19_12,Q19_13,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q21,Q22,Q22_T,Q23,Q24,Q24_T,Q25,Q26,Q27
1,2,5,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,4,4,4,3,2,3,4,3,3,4,4,5,5,4,5,5,5,5,5,3,3,2,1,2,1,2,1,1,2,1,,2,3,2,4,4,5,5,5,5,5,4,1,1,1,1,1,4,3,2,19,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,3,3,3,2,3,31419,1,,1,9,,4,5,5
1,2,6,6,0,0,0,0,0,1,0,0,3,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,,2,2,4,1,1,5,5,5,4,4,5,5,5,5,4,4,4,3,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,12563,1,,1,6,,2,1,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,2,1,2,2,2,3,4,5,2,3,1,4,4,5,4,4,2,1,20,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,4,2,2,1,2,30252,1,,1,13,Retired,7,3,2
1,2,4,6,0,0,0,0,0,1,0,0,5,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,1,2,1,2,1,1,1,5,5,5,5,5,5,5,4,5,5,1,1,1,1,1,1,2,1,1,1,1,,4,2,5,2,5,5,5,5,5,5,1,2,2,2,2,2,2,3,1,63,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,02904,4,,2,13,Disabled,2,1,2
1,2,6,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,3,1,1,4,1,,2,4,2,2,4,5,5,5,5,2,2,2,2,2,2,2,3,3,1,53,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,2,2,2,2,2,2,2,2,2,53154,1,,1,12,,4,2,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,1,,3,0,0,1,0,0,0,0,0,0,0,0,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,3,3,5,1,,4,1,1,1,2,1,4,5,5,1,3,2,4,4,5,1,2,3,1,30,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,06514,1,,1,13,Retired,5,5,2
1,2,6,6,0,0,0,0,0,1,0,0,2,,2,,"1,2,3,7",1,1,1,0,0,0,1,0,0,0,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,1,1,1,2,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,,4,2,2,2,2,3,4,4,5,2,2,1,2,2,2,4,4,3,1,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77662,1,,1,13,Retired,2,4,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,1,1,4,2,3,3,4,5,2,2,2,2,4,4,2,2,3,2,71,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,2,5,5,2,2,5,2,2,5,57006,4,,2,2,,4,1,1
1,2,5,6,0,0,0,0,0,1,0,0,1,,6,,"8,9",0,0,0,0,0,0,0,1,1,0,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,3,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,2,1,2,1,2,1,2,2,1,,3,3,3,3,3,5,5,5,5,4,4,3,3,3,3,3,3,2,1,54,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,11901,3,,2,5,,3,2,1
1,2,5,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,2,1,2,2,3,3,2,3,2,2,2,2,2,2,3,2,3,1,48,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,20724,1,,2,13,Retail,2,3,1
1,2,6,6,0,0,0,0,0,1,0,0,3,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,2,1,2,2,2,1,1,,4,2,1,4,2,4,4,4,4,4,4,4,4,4,4,4,5,2,3,61,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,4,2,2,98382,5,,2,6,,3,3,2
1,2,4,6,0,0,0,0,0,1,0,0,1,,2,,4,0,0,0,1,0,0,0,0,0,0,0,0,,1,3,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,5,4,5,1,1,3,4,4,5,1,2,3,4,2,2,2,1,1,1,5,4,3,1,3,1,3,3,1,5,1,,4,3,3,4,2,4,4,4,5,2,2,1,1,1,2,2,3,3,2,29,4,3,2,1,1,3,2,1,1,1,2,1,2,4,1,1,1,1,4,4,2,3,2,2,1,1,28551,1,,2,6,,2,2,4
1,2,5,6,0,0,0,0,0,1,0,0,1,,1,,10,0,0,0,0,0,0,0,0,0,1,0,0,,2,7,"3,7",0,0,1,0,0,0,1,0,0,0,0,0,,3,4,4,3,4,3,3,4,3,3,3,3,4,3,4,3,3,3,4,3,4,4,2,2,3,2,3,2,3,4,2,,3,3,3,3,3,4,5,4,5,3,3,4,3,4,3,4,5,2,3,49,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,3,2,3,98002,4,,2,12,,2,1,1
1,2,6,6,0,0,0,0,0,1,0,0,3,,1,,"1,2,3,5,7",1,1,1,0,1,0,1,0,0,0,0,0,,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,3,2,3,2,3,3,2,2,2,3,3,2,3,3,3,3,3,2,1,1,1,1,2,1,3,1,2,1,1,,4,2,2,2,1,5,5,5,5,5,4,1,1,1,1,1,1,3,3,69,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,49022,2,,2,14,,3,3,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,6,,"4,6,7,8,9",0,0,0,1,0,1,1,1,1,0,0,0,,3,10,4,0,0,0,1,0,0,0,0,0,0,0,0,,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,4,4,4,2,1,,4,4,3,2,4,3,4,4,5,4,4,4,4,4,4,4,4,1,3,44,5,4,3,5,5,5,5,5,5,5,5,4,4,4,4,3,4,5,4,4,4,4,4,4,4,3,33073,1,,2,4,,4,4,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,2,,"1,7,8,12",1,0,0,0,0,0,1,1,0,0,0,1,black slime build up,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,3,3,1,1,3,3,3,3,2,4,4,4,2,2,4,4,4,4,4,2,3,2,4,4,4,2,4,5,1,,4,2,5,2,5,4,4,4,4,4,2,4,4,4,4,4,4,3,2,32,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,85224,1,,1,7,,7,1,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,2,,10,0,0,0,0,0,0,0,0,0,1,0,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,3,3,3,1,3,3,2,2,1,1,1,2,2,1,2,2,2,2,2,4,3,5,1,1,2,3,3,4,1,,4,2,2,2,2,3,4,4,4,2,2,3,3,3,3,1,3,2,2,40,2,3,2,1,2,2,2,1,2,1,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,02893,1,,1,12,,5,2,1
1,2,5,6,0,0,0,0,0,1,0,0,3,,1,,7,0,0,0,0,0,0,1,0,0,0,0,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,1,2,1,1,,2,3,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,3,3,59,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,2,2,2,5,3,4,5,5,47345,1,,1,13,,3,2,1
1,2,4,6,0,0,0,0,0,1,0,0,1,,1,,"1,7",1,0,0,0,0,0,1,0,0,0,0,0,,1,3,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,3,2,2,1,1,3,1,1,1,2,2,3,2,1,5,1,,4,2,5,3,5,4,5,5,5,5,5,2,2,2,3,2,4,3,1,52,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,15417,1,,1,12,,3,1,5
1,2,6,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,2,2,4,2,2,3,3,4,2,3,2,2,4,3,2,2,4,5,4,4,2,2,3,3,3,2,4,4,1,,2,2,2,3,2,4,4,4,4,3,3,3,4,4,4,2,3,3,4,100,3,3,3,3,2,2,2,3,3,2,4,5,4,2,2,3,1,1,2,1,3,4,2,2,4,4,80917,1,,2,12,,3,7,4
1,2,2,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,,4,4,2,4,3,3,4,4,4,2,3,1,2,2,1,1,2,2,2,68,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,3,3,2,2,1,1,1,2,2,66106,1,,2,13,Veterinary,2,4,4
1,2,5,6,0,0,0,0,0,1,0,0,3,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,3,3,4,1,3,2,2,2,3,1,1,,4,3,1,3,2,2,5,5,5,4,5,2,2,3,4,1,2,3,1,49,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,46163,1,,2,13,Retail,4,2,1
1,2,5,6,0,0,0,0,0,1,0,0,3,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,3,1,3,1,1,,2,2,2,2,2,5,5,5,5,5,5,1,1,1,1,1,5,2,2,57,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,27053,1,,1,13,Self employed,3,2,6
1,2,6,6,0,0,0,0,0,1,0,0,3,,1,,"1,4,10",1,0,0,1,0,0,0,0,0,1,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,3,2,2,3,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,1,,2,2,2,4,2,2,3,3,4,4,4,2,3,3,4,4,4,2,3,61,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,95672,1,,1,13,Real estate,5,4,2
1,2,6,6,0,0,0,0,0,1,0,0,1,,1,,"1,2,3",1,1,1,0,0,0,0,0,0,0,0,0,,1,3,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,3,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,1,1,1,2,2,4,2,1,3,1,,2,2,1,3,4,4,5,5,5,3,5,1,1,1,1,1,4,3,1,59,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,5,5,1,5,1,2,1,1,1,1,07748,1,,1,13,Home maker,2,6,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,2,,"1,3,7,8",1,0,1,0,0,0,1,1,0,0,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,3,4,4,3,3,3,1,2,3,4,5,4,3,3,3,4,4,4,5,4,2,1,1,3,3,1,1,1,1,,4,2,2,2,2,5,5,5,5,5,3,3,3,2,3,3,4,3,2,62,2,2,3,2,2,2,2,3,3,3,3,3,3,4,5,5,5,2,2,3,2,2,2,2,1,2,45140,5,,1,13,Disabled,7,7,4
1,2,5,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,3,1,,4,1,1,4,1,5,5,5,5,5,1,1,1,1,2,2,2,3,3,49,1,1,2,1,1,1,1,1,2,2,2,2,2,4,3,3,2,2,2,2,2,4,4,4,4,4,19050,1,,2,13,Retired,3,7,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,5,5,5,5,1,5,5,5,1,1,3,3,3,4,1,3,3,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,66049,1,,1,13,Retired,5,2,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,2,,"1,2,3,4",1,1,1,1,0,0,0,0,0,0,0,0,,1,3,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,3,3,3,1,4,4,3,4,2,1,3,3,4,1,3,2,3,2,2,2,1,1,2,1,1,1,1,1,1,,4,1,1,4,4,4,4,5,5,3,2,4,4,4,3,4,4,3,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,5,2,2,5,5,90503,4,,2,12,,3,1,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,6,,7,0,0,0,0,0,0,1,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,,1,1,1,2,1,4,3,3,4,2,3,2,2,2,2,1,2,2,1,55,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,85266,1,,1,13,Transportation,4,3,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,3,2,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,2,3,2,3,2,4,3,3,1,1,,4,2,2,3,2,3,3,4,4,3,3,3,2,2,2,1,5,3,2,70,2,3,3,1,2,1,1,2,3,3,2,3,3,2,1,1,2,2,2,2,2,3,3,2,1,2,95945,4,,2,13,Retail,3,2,2
1,2,4,6,0,0,0,0,0,1,0,0,1,,2,,10,0,0,0,0,0,0,0,0,0,1,0,0,,1,4,"1,3,5,7,8",1,0,1,0,1,0,1,1,0,0,0,0,,3,3,4,2,2,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,3,1,5,5,1,,4,2,2,2,4,3,3,3,5,3,2,3,3,2,2,3,2,1,3,84,3,3,2,2,1,1,2,3,4,3,2,1,2,1,3,3,1,1,2,2,3,4,3,3,3,3,93021,1,,1,14,,7,4,3
1,2,6,6,0,0,0,0,0,1,0,0,3,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,1,1,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,1,56,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,01569,1,,1,13,Retired,3,4,2
1,2,6,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,1,1,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1,1,1,1,5,1,,4,2,2,2,2,5,5,5,5,4,4,1,1,2,2,1,1,3,1,97,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,02635,1,,1,12,,4,4,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,3,3,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,2,2,1,2,1,,1,2,2,2,1,2,3,4,5,4,4,2,2,2,4,4,4,2,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,17362,1,,1,12,,2,3,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,,4,1,4,1,1,5,3,3,5,3,1,4,4,4,4,5,5,2,1,25,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,5,4,4,5,4,5,5,5,5,08536,2,,1,13,Retired,4,6,4
1,2,6,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,1,1,2,2,1,2,2,3,3,3,2,2,3,3,3,3,2,1,1,1,1,1,2,1,3,1,1,,2,2,2,1,1,2,2,3,4,3,3,2,2,3,3,2,3,2,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,46350,1,,1,8,,5,5,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,2,,"1,7,9",1,0,0,0,0,0,1,0,1,0,0,0,,1,5,6,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,3,4,3,4,4,3,3,3,2,4,4,3,1,2,4,1,,4,2,5,2,1,4,4,4,5,2,1,2,2,2,2,1,1,3,2,75,3,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,3,3,2,2,3,2,2,5,42431,1,,1,12,,4,1,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,1,,3,0,0,1,0,0,0,0,0,0,0,0,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,4,4,4,1,3,3,2,1,2,1,,2,1,1,2,2,4,4,5,5,4,2,2,3,4,5,5,5,2,4,26,1,3,3,4,3,1,1,3,3,3,5,5,5,3,3,3,3,3,3,3,3,4,4,4,3,3,10003,4,,2,13,Retired,4,3,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,,4,3,3,3,4,4,4,4,4,3,2,2,2,2,2,3,2,3,2,61,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,14127,2,,1,13,Retired,2,3,2
1,2,6,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,9,0,0,0,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,,4,2,1,4,2,4,4,4,5,3,3,3,3,3,4,3,3,2,2,49,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,16801,1,,1,12,,2,1,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,7,0,0,0,0,0,0,1,0,0,0,0,0,,3,5,5,5,4,5,5,5,5,5,2,3,4,4,4,4,4,4,4,4,5,3,1,1,1,1,2,3,5,5,1,,2,5,5,5,4,4,4,4,5,5,3,3,4,4,5,1,4,2,4,70,5,5,5,1,2,3,3,4,5,3,5,5,5,4,4,4,1,1,1,1,4,4,4,4,4,4,01902,1,,1,13,Retired,7,3,3
1,2,4,6,0,0,0,0,0,1,0,0,2,,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,6,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,1,2,3,1,,4,2,1,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,70,2,2,2,1,1,1,1,1,1,1,2,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,50273,1,,1,13,Disabled,2,4,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,1,1,1,3,2,2,1,3,2,2,2,2,2,3,2,2,2,1,2,1,1,1,1,1,1,1,1,,1,2,2,2,2,2,2,5,5,2,1,4,4,4,4,2,4,2,1,31,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,68505,1,,1,2,,5,5,2
1,2,4,6,0,0,0,0,0,1,0,0,3,,6,,2,0,1,0,0,0,0,0,0,0,0,0,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,2,1,1,1,1,3,1,1,2,4,3,4,2,2,4,5,4,3,1,1,1,1,1,1,1,1,1,1,1,,4,4,2,2,4,4,3,4,5,5,5,2,2,2,2,2,2,3,1,30,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,2,1,2,2,1,4,5,5,2,2,46140,1,,1,12,,5,4,5
1,2,4,6,0,0,0,0,0,1,0,0,3,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,4,4,3,3,1,4,4,3,3,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,2,1,2,1,1,,2,2,2,2,2,3,4,4,4,4,4,2,2,2,2,2,4,2,2,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,54873,1,,2,13,Retail,3,3,4
1,2,6,6,0,0,0,0,0,1,0,0,3,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,5,5,5,5,5,16673,1,,1,13,Retired,2,1,1
1,2,6,6,0,0,0,0,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,3,1,1,2,1,1,2,2,2,1,3,2,1,2,2,2,3,3,4,1,1,1,2,1,3,2,1,,4,2,2,2,4,3,4,5,5,3,2,3,4,4,3,2,2,3,1,80,1,1,1,1,1,1,1,1,2,1,1,1,1,4,5,2,1,1,1,1,1,2,2,2,2,2,32163,1,,1,12,,4,4,2
1,2,5,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,3,1,2,2,1,,2,3,2,4,2,5,5,5,5,3,3,1,1,1,2,1,3,3,1,30,1,2,2,3,2,3,3,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,35206,1,,1,12,,5,4,6
1,2,6,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,,2,2,1,2,4,2,2,4,5,2,2,1,1,3,5,1,2,2,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,99354,1,,1,12,,4,4,2
